Kategooria;Mark;Mudel;Keretüüp;Esm reg aasta;Mootori tüüp;Mootori võimsus;Mootori maht;CO2;Istekohti;Telgi kokku;Registrimass;Tühimass;Täismass;Värv;Maakond;Linn;Tüüp;Arv;Kuu
M1;DACIA;LODGY;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;75;1332;133;7;2;1870;1361;1870;HALL;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;DACIA;LOGAN;SEDAAN;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1496;1065;1496;SININE;IDA-VIRU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;LOGAN;SEDAAN;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1496;1065;1496;SININE;IDA-VIRU MAAKOND;Narva-Jõesuu linn;Füüsiline;1;9
M1;DACIA;LOGAN;SEDAAN;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1496;1065;1496;TUMESININE;HARJU MAAKOND;Maardu linn;Füüsiline;1;9
M1;DACIA;LOGAN;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1557;1152;1557;TUMESININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;DACIA;LOGAN;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;74;999;121;5;2;1643;1260;1643;BEEÞ;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1495;1072;1495;VALGE;IDA-VIRU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;54;999;119;5;2;1504;1117;1504;SININE;TARTU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;66;898;125;5;2;1546;1159;1546;SININE;VILJANDI MAAKOND;Viljandi linn;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;66;898;125;5;2;1546;1161;1546;SININE;VALGA MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;115;5;2;1540;1163;1540;HALL;HARJU MAAKOND;Määramata;Juriidiline;5;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;115;5;2;1540;1163;1540;MUST;HARJU MAAKOND;Määramata;Juriidiline;6;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;115;5;2;1540;1163;1540;VALGE;HARJU MAAKOND;Määramata;Juriidiline;2;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;121;5;2;1560;1158;1560;PUNANE;TARTU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;121;5;2;1560;1166;1560;PRUUN;HARJU MAAKOND;Maardu linn;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;121;5;2;1578;1196;1578;HÕBEDANE;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;999;121;5;2;1578;1198;1578;PRUUN;TARTU MAAKOND;Määramata;Füüsiline;1;9
M1;DACIA;SANDERO;LUUKPÄRA;2020;DIISEL;70;1461;105;5;2;1645;1265;1645;PUNANE;VÕRU MAAKOND;Määramata;Füüsiline;1;9
M1;FERRARI;812 SUPERFAST;KUPEE;2020;BENSIIN_KATALYSAATOR;585;6496;340;2;2;2030;1838;2030;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;FIAT;500;LUUKPÄRA;2020;BENSIIN_HYBRIID;52;999;88;4;2;1360;1055;1360;HELEROHELINE;VÕRU MAAKOND;Määramata;Füüsiline;1;9
M1;FIAT;500;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;51;1242;118;4;2;1360;1090;1360;LILLA;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;FIAT;500;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;51;1242;118;4;2;1360;1090;1360;VALGE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;FIAT;TIPO;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;70;1368;132;5;2;1755;1319;1755;TUMEHALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;FIAT MCLOUIS;MC4 860;ELAMU;2020;DIISEL;103;2287;200;5;2;3500;2948;3500;VALGE;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;FORD;FOCUS;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;92;999;136;5;2;1970;1457;1970;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;FORD;KUGA;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;111;1496;136;5;2;2075;1572;2075;PUNANE;PÄRNU MAAKOND;Pärnu linn;Füüsiline;1;9
M1;FORD;KUGA;MAHTUNIVERSAAL;2020;DIISEL;140;1995;132;5;2;2245;1765;2245;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;FORD;MUSTANG;KUPEE;2020;BENSIIN_KATALYSAATOR;330;5038;284;4;2;2105;1837;2105;MUST;TARTU MAAKOND;Tartu linn;Füüsiline;1;9
M1;FORD;S-MAX;UNIVERSAAL;2020;DIISEL;110;1995;145;7;2;2555;2001;2555;PUNANE;JÕGEVA MAAKOND;Määramata;Füüsiline;1;9
M1;FORD;TOURNEO CUSTOM;MAHTUNIVERSAAL;2020;DIISEL;136;1995;174;8;2;3240;2558;3240;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;FORD;TOURNEO CUSTOM;MAHTUNIVERSAAL;2020;DIISEL;136;1995;174;8;2;3240;2586;3240;HALL;TARTU MAAKOND;Tartu linn;Füüsiline;1;9
M1;FORD;TRANSIT CUSTOM;MAHTUNIVERSAAL;2020;DIISEL;125;1995;147;8;2;3190;2356;3190;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;FORD-CNG-TECHNIK;MONDEO HYBRID;UNIVERSAAL;2020;BENSIIN_HYBRIID;103;1999;113;5;2;2260;1716;2260;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CIVIC 4DR;SEDAAN;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1770;1392;1770;MUST;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CIVIC 4DR;SEDAAN;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1770;1392;1770;SININE;HARJU MAAKOND;Maardu linn;Füüsiline;1;9
M1;HONDA;CIVIC 4DR;SEDAAN;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1770;1407;1770;LILLA;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CIVIC 4DR;SEDAAN;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1770;1407;1770;MUST;HARJU MAAKOND;Tallinn;Füüsiline;2;9
M1;HONDA;CIVIC 4DR;SEDAAN;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1770;1409;1770;MUST;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;93;988;107;5;2;1775;1380;1775;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;130;5;2;1760;1413;1760;MUST;VÕRU MAAKOND;Võru linn;Füüsiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;137;5;2;1790;1412;1790;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;137;5;2;1790;1412;1790;SININE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;137;5;2;1790;1446;1790;HALL;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;137;5;2;1790;1446;1790;SININE;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;HONDA;CIVIC 5DR;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;134;1498;137;5;2;1790;1446;1790;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;120;5;2;2240;1685;2240;PUNANE;PÄRNU MAAKOND;Pärnu linn;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;120;5;2;2240;1692;2240;SININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;126;5;2;2275;1743;2275;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;126;5;2;2275;1797;2275;HALL;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;126;5;2;2275;1797;2275;PRUUN;HARJU MAAKOND;Keila linn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;126;5;2;2275;1797;2275;PRUUN;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_HYBRIID;107;1993;126;5;2;2275;1797;2275;VALGE;VILJANDI MAAKOND;Viljandi linn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;127;1498;143;5;2;2150;1572;2150;SININE;IDA-VIRU MAAKOND;Kohtla-Järve linn;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1669;2350;PUNANE;PÄRNU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1674;2350;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1688;2350;HALL;HIIU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;HALL;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;HALL;VILJANDI MAAKOND;Viljandi linn;Füüsiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;MUST;HARJU MAAKOND;Tallinn;Juriidiline;2;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;MUST;VILJANDI MAAKOND;Määramata;Juriidiline;1;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;PRUUN;HARJU MAAKOND;Tallinn;Füüsiline;2;9
M1;HONDA;CR-V;MAHTUNIVERSAAL;2020;BENSIIN_KATALYSAATOR;142;1498;162;5;2;2350;1738;2350;PUNANE;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;E;LUUKPÄRA;2020;ELEKTER;60;0;;4;2;1870;1618;1870;HALL;TARTU MAAKOND;Tartu linn;Füüsiline;1;9
M1;HONDA;E;LUUKPÄRA;2020;ELEKTER;60;0;;4;2;1870;1618;1870;SININE;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1307;1710;SININE;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1307;1710;VALGE;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1318;1710;PUNANE;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1325;1710;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1327;1710;HELESININE;VILJANDI MAAKOND;Määramata;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1327;1710;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_HYBRIID;72;1498;90;5;2;1710;1327;1710;VALGE;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;75;1318;109;5;2;1605;1166;1605;TUMEHALL;PÄRNU MAAKOND;Määramata;Füüsiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;75;1318;109;5;2;1605;1175;1605;HALL;PÄRNU MAAKOND;Pärnu linn;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;75;1318;109;5;2;1605;1175;1605;PUNANE;TARTU MAAKOND;Tartu linn;Juriidiline;1;9
M1;HONDA;JAZZ;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;75;1318;109;5;2;1605;1175;1605;VALGE;PÕLVA MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;I 10;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;49;998;108;4;2;1340;1039;1340;SININE;VALGA MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;113;5;2;1650;1272;1650;HALL;HARJU MAAKOND;Tallinn;Juriidiline;8;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;113;5;2;1650;1272;1650;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;3;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;113;5;2;1650;1272;1650;SININE;HARJU MAAKOND;Tallinn;Juriidiline;5;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;113;5;2;1650;1272;1650;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;2;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;118;5;2;1650;1236;1650;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;118;5;2;1650;1236;1650;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;118;5;2;1650;1249;1650;HALL;JÕGEVA MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;I 20;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;118;5;2;1650;1249;1650;HELESININE;VILJANDI MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_HYBRIID;117;1482;124;5;2;1880;1453;1880;BEEÞ;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_HYBRIID;117;1482;124;5;2;1900;1485;1900;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1353;130;5;2;1870;1478;1870;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1353;130;5;2;1870;1478;1870;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1353;130;5;2;1870;1481;1870;HELEBEEÞ;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;I 30;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;103;1353;134;5;2;1820;1358;1820;SININE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;I 30;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;103;1353;130;5;2;1880;1421;1880;HELEBEEÞ;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;I 30N;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;202;1998;178;5;2;1950;1552;1950;PUNANE;LÄÄNE-VIRU MAAKOND;Rakvere linn;Füüsiline;1;9
M1;HYUNDAI;I 30N;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;202;1998;178;5;2;1950;1552;1950;SININE;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;IONIQ;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;26;5;2;1970;1591;1970;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;IONIQ;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;85;5;2;1870;1475;1870;HALL;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;IONIQ;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;85;5;2;1870;1475;1870;PUNANE;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;IONIQ;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;85;5;2;1870;1478;1870;SININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1451;1880;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1451;1880;VALGE;TARTU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1471;1880;SININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1486;1880;SININE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1486;1880;SININE;VILJANDI MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_HYBRIID;77;1580;101;5;2;1880;1509;1880;SININE;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;88,3;998;120;5;2;1775;1328;1775;PUNANE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;142;5;2;1835;1414;1835;PUNANE;JÕGEVA MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;142;5;2;1835;1415;1835;ORANÞ;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;142;5;2;1835;1415;1835;SININE;TARTU MAAKOND;Tartu linn;Juriidiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;160;5;2;1910;1495;1910;SININE;PÄRNU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;160;5;2;1910;1522;1910;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;160;5;2;1910;1522;1910;PUNANE;TARTU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;ELEKTER;28;0;0;5;2;2170;1783;2170;MUST;HARJU MAAKOND;Tallinn;Juriidiline;4;9
M1;HYUNDAI;KONA;LUUKPÄRA;2020;ELEKTER;28;0;0;5;2;2170;1802;2170;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;13;9
M1;HYUNDAI;SANTA FE;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;136;2359;215;5;2;2264;1843;2264;TUMEHALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;SANTA FE;UNIVERSAAL;2020;BENSIIN_KATALYSAATOR;136;2359;215;7;2;2452;1885;2452;MUST;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;97;1591;158;5;2;2030;1511;2030;SININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;157;5;2;2140;1599;2140;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;157;5;2;2140;1629;2140;HALL;TARTU MAAKOND;Tartu linn;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;157;5;2;2140;1629;2140;MUST;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;157;5;2;2140;1629;2140;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;7;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;167;5;2;2200;1695;2200;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;167;5;2;2200;1695;2200;HALL;PÄRNU MAAKOND;Pärnu linn;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;167;5;2;2200;1695;2200;HALL;SAARE MAAKOND;Määramata;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;167;5;2;2200;1695;2200;HELEBEEÞ;IDA-VIRU MAAKOND;Narva linn;Füüsiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;170;5;2;2200;1707;2200;MUST;HARJU MAAKOND;Tallinn;Juriidiline;4;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;170;5;2;2200;1707;2200;PUNANE;HARJU MAAKOND;Tallinn;Juriidiline;7;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;130;1591;170;5;2;2200;1707;2200;VALGE;HARJU MAAKOND;Tallinn;Juriidiline;4;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;DIISEL_HYBRIID;100;1598;117;5;2;2120;1645;2120;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;DIISEL_HYBRIID;100;1598;118;5;2;2145;1689;2145;HALL;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;HYUNDAI;TUCSON;LUUKPÄRA;2020;DIISEL_HYBRIID;100;1598;118;5;2;2145;1689;2145;MUST;HARJU MAAKOND;Tallinn;Juriidiline;1;9
M1;JAGUAR;I-PACE;UNIVERSAAL;2020;ELEKTER;172;0;0;5;2;2670;2304;2670;MUST;VILJANDI MAAKOND;Viljandi linn;Füüsiline;1;9
M1;JAGUAR;XF;SEDAAN;2020;DIISEL;132;1999;144;5;2;2340;1881;2340;MUST;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;JAGUAR;XF;SEDAAN;2020;DIISEL;132;1999;144;5;2;2340;1882;2340;VALGE;HARJU MAAKOND;Määramata;Juriidiline;1;9
M1;JAGUAR;XF;SEDAAN;2020;DIISEL;132;1999;144;5;2;2340;1887;2340;VALGE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1339;1800;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1339;1800;HELEHALL;LÄÄNE-VIRU MAAKOND;Määramata;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1339;1800;PUNANE;LÄÄNE-VIRU MAAKOND;Rakvere linn;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1339;1800;SININE;RAPLA MAAKOND;Määramata;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1341;1800;HALL;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1341;1800;SININE;HARJU MAAKOND;Määramata;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1341;1800;SININE;HARJU MAAKOND;Tallinn;Füüsiline;1;9
M1;KIA;CEED;LUUKPÄRA;2020;BENSIIN_KATALYSAATOR;74;998;126;5;2;1800;1342;1800;HALL;VILJANDI MAAKOND;Viljandi linn;Füüsiline;1;9
