Kategooria;Mark;Mudel;Keretüüp;Esm reg aasta;Mootori tüüp;Mootori võimsus;Mootori maht;CO2;Istekohti;Telgi kokku;Registrimass;Tühimass;Täismass;Värv;Maakond;Linn;Tüüp;Arv;Kuu
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;1997;;5;2;1960;1528;;;Harjumaa;;Füüsiline isik;1;6
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;1997;;5;2;1960;1565;;;Harjumaa;;Füüsiline isik;1;6
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;2354;;5;2;2030;1588;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;2354;;5;2;2030;1629;;;Harjumaa;;Füüsiline isik;2;6
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;2354;;5;2;2030;1629;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;;2354;;5;2;2030;1629;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD;SEDAAN;2011;Diisel;;2199;;5;2;2110;1663;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;1990;1593;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2015;1617;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD TOURER;UNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2015;1617;;;Harjumaa;;Füüsiline isik;2;6
M1;HONDA;ACCORD TOURER;UNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2015;1617;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD TOURER;UNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2015;1617;;;Viljandimaa;;Juriidiline isik;1;6
M1;HONDA;ACCORD TOURER;UNIVERSAAL;2011;Bensiin kat.;;2354;;5;2;2085;1688;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1690;1257;;;Harjumaa;;Juriidiline isik;1;6
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1690;1257;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;;1799;;5;2;1800;1324;;;Harjumaa;;Füüsiline isik;3;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1675;1269;;;Harjumaa;;Juriidiline isik;2;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1705;1299;;;Harjumaa;;Füüsiline isik;3;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1705;1299;;;Harjumaa;;Juriidiline isik;2;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1705;1299;;;Läänemaa;;Füüsiline isik;1;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1705;1299;;;Lääne-Virumaa;;Juriidiline isik;1;6
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;;1799;;5;2;1705;1299;;;Saaremaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2050;1570;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Harjumaa;;Füüsiline isik;9;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Harjumaa;;Juriidiline isik;4;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Hiiumaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Ida-Virumaa;;Füüsiline isik;2;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Määramata;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Pärnumaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Pärnumaa;;Juriidiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;;1997;;5;2;2080;1605;;;Tartumaa;;Füüsiline isik;2;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Diisel;;2199;;5;2;2160;1722;;;Harjumaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Diisel;;2199;;5;2;2160;1722;;;Tartumaa;;Füüsiline isik;1;6
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Diisel;;2199;;5;2;2220;1782;;;Raplamaa;;Juriidiline isik;1;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1535;1151;;;Harjumaa;;Füüsiline isik;3;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1535;1151;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1535;1151;;;Võrumaa;;Füüsiline isik;1;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1535;1182;;;Harjumaa;;Füüsiline isik;2;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1535;1182;;;Tartumaa;;Füüsiline isik;1;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1555;1155;;;Harjumaa;;Füüsiline isik;1;6
M1;HONDA;JAZZ;LUUKPÄRA;2011;Bensiin kat.;;1339;;5;2;1610;1123;;;Harjumaa;;Füüsiline isik;1;6
M1;HONDA;JAZZ HYBRID;LUUKPÄRA;2011;Bensiin hübriid;;1339;;5;2;1600;1258;;;Pärnumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1043;;;Harjumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1043;;;Võrumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1045;;;Harjumaa;;Füüsiline isik;2;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1045;;;Harjumaa;;Juriidiline isik;3;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1045;;;Hiiumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1045;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1515;1045;;;Läänemaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1565;1110;;;Harjumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 20;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1565;1110;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Harjumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Raplamaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Saaremaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Saaremaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1268;;;Tartumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Harjumaa;;Füüsiline isik;10;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Harjumaa;;Juriidiline isik;3;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Läänemaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Pärnumaa;;Füüsiline isik;3;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Raplamaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Saaremaa;;Füüsiline isik;2;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Tartumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1274;;;Viljandimaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1298;;;Harjumaa;;Füüsiline isik;4;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1298;;;Harjumaa;;Juriidiline isik;3;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1298;;;Jõgevamaa;;Juriidiline isik;3;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1298;;;Pärnumaa;;Juriidiline isik;2;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1720;1299;;;Tartumaa;;Riigiasutus;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1591;;5;2;1720;1277;;;Saaremaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30;LUUKPÄRA;2011;Bensiin kat.;;1591;;5;2;1720;1289;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1396;;5;2;1820;1311;;;Harjumaa;;Riigiasutus;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1396;;5;2;1820;1344;;;Harjumaa;;Füüsiline isik;3;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1396;;5;2;1820;1344;;;Pärnumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1321;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1323;;;Raplamaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1323;;;Tartumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1334;;;Harjumaa;;Juriidiline isik;2;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1334;;;Tartumaa;;Füüsiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Diisel;;1582;;5;2;1920;1418;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Diisel;;1582;;5;2;1920;1419;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;I 30 CW;UNIVERSAAL;2011;Diisel;;1582;;5;2;1920;1429;;;Tartumaa;;Juriidiline isik;1;6
M1;HYUNDAI;IX20;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1710;1253;;;Tartumaa;;Juriidiline isik;1;6
M1;HYUNDAI;IX35;LUUKPÄRA;2011;Diisel;;1685;;5;2;1940;1490;;;Lääne-Virumaa;;Füüsiline isik;1;6
M1;HYUNDAI;IX35;LUUKPÄRA;2011;Diisel;;1685;;5;2;1940;1510;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HYUNDAI;IX35;LUUKPÄRA;2011;Diisel;;1685;;5;2;1940;1512;;;Ida-Virumaa;;Juriidiline isik;2;6
M1;HYUNDAI;IX35;LUUKPÄRA;2011;Diisel;;1995;;5;2;2140;1688;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;IX35;LUUKPÄRA;2011;Diisel;;1995;;5;2;2140;1718;;;Harjumaa;;Juriidiline isik;1;6
M1;HYUNDAI;IX35;MAHTUNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1555;;;Jõgevamaa;;Füüsiline isik;1;6
M1;HYUNDAI;IX35;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1830;1380;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;HYUNDAI;SANTA FE;UNIVERSAAL;2011;Diisel;;2199;;5;2;2570;1965;;;Harjumaa;;Juriidiline isik;2;6
M1;INFINITI;FX37;UNIVERSAAL;2011;Bensiin kat.;;3696;;5;2;2520;2012;;;Harjumaa;;Juriidiline isik;1;6
M1;JAGUAR;XF;SEDAAN;2011;Diisel;;2993;;5;2;2360;1897;;;Harjumaa;;Juriidiline isik;1;6
M1;JEEP;COMPASS;MAHTUNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2010;1555;;;Harjumaa;;Juriidiline isik;1;6
M1;JEEP;COMPASS;MAHTUNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2010;1555;;;Tartumaa;;Füüsiline isik;1;6
M1;KIA;CEED;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1820;1317;;;Harjumaa;;Füüsiline isik;1;6
M1;KIA;CEED;UNIVERSAAL;2011;Bensiin kat.;;1591;;5;2;1840;1417;;;Harjumaa;;Juriidiline isik;1;6
M1;KIA;CEED;UNIVERSAAL;2011;Diisel;;1582;;5;2;1940;1509;;;Harjumaa;;Füüsiline isik;1;6
M1;KIA;PICANTO;LUUKPÄRA;2011;Bensiin kat.;;1248;;5;2;1370;1030;;;Harjumaa;;Juriidiline isik;1;6
M1;KIA;SORENTO;UNIVERSAAL;2011;Diisel;;2199;;5;2;2510;1898;;;Harjumaa;;Juriidiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Harjumaa;;Füüsiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Harjumaa;;Juriidiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Jõgevamaa;;Füüsiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Läänemaa;;Juriidiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;1980;1583;;;Võrumaa;;Füüsiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1636;;;Harjumaa;;Füüsiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1636;;;Harjumaa;;Juriidiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1636;;;Võrumaa;;Juriidiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1655;;;Harjumaa;;Füüsiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1655;;;Harjumaa;;Juriidiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Bensiin kat.;;1998;;5;2;2030;1655;;;Tartumaa;;Füüsiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Diisel;;1685;;5;2;1940;1612;;;Harjumaa;;Füüsiline isik;3;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Diisel;;1685;;5;2;1940;1612;;;Pärnumaa;;Füüsiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Diisel;;1995;;5;2;2140;1787;;;Harjumaa;;Füüsiline isik;1;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Diisel;;1995;;5;2;2140;1787;;;Harjumaa;;Juriidiline isik;2;6
M1;KIA;SPORTAGE;UNIVERSAAL;2011;Diisel;;1995;;5;2;2140;1787;;;Viljandimaa;;Juriidiline isik;1;6
M1;KIA;VENGA;LUUKPÄRA;2011;Bensiin kat.;;1396;;5;2;1710;1343;;;Harjumaa;;Juriidiline isik;1;6
M1;LEXUS;CT200H;LUUKPÄRA;2011;Bensiin hübriid;;1798;;5;2;1845;1515;;;Harjumaa;;Füüsiline isik;1;6
M1;LEXUS;CT200H;LUUKPÄRA;2011;Bensiin hübriid;;1798;;5;2;1845;1515;;;Harjumaa;;Juriidiline isik;1;6
M1;LOTUS;EVORA;KUPEE;2011;Bensiin kat.;;3456;;4;2;1782;1458;;;Harjumaa;;Juriidiline isik;1;6
M1;MASERATI;GRANCABRIO;LAHTINE;2011;Bensiin kat.;;4691;;4;2;2350;2055;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;MAZDA;2;LUUKPÄRA;2011;Bensiin kat.;;1498;;5;2;1495;1100;;;Harjumaa;;Juriidiline isik;1;6
M1;MAZDA;3;LUUKPÄRA;2011;Bensiin kat.;;1598;;5;2;1770;1340;;;Harjumaa;;Füüsiline isik;2;6
M1;MAZDA;3;LUUKPÄRA;2011;Bensiin kat.;;1598;;5;2;1770;1340;;;Harjumaa;;Juriidiline isik;4;6
M1;MAZDA;3;LUUKPÄRA;2011;Bensiin kat.;;1598;;5;2;1770;1340;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;MAZDA;3;LUUKPÄRA;2011;Bensiin kat.;;1999;;5;2;1835;1396;;;Tartumaa;;Juriidiline isik;1;6
M1;MAZDA;5;MAHTUNIVERSAAL;2011;Bensiin kat.;;1999;;7;2;2125;1576;;;Harjumaa;;Füüsiline isik;1;6
M1;MAZDA;5;MAHTUNIVERSAAL;2011;Bensiin kat.;;1999;;7;2;2125;1576;;;Harjumaa;;Juriidiline isik;2;6
M1;MAZDA;5;MAHTUNIVERSAAL;2011;Bensiin kat.;;1999;;7;2;2125;1576;;;Raplamaa;;Juriidiline isik;1;6
M1;MAZDA;6;LUUKPÄRA;2011;Bensiin kat.;;1999;;5;2;1955;1513;;;Harjumaa;;Juriidiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1915;1400;;;Harjumaa;;Juriidiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1915;1475;;;Harjumaa;;Füüsiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1940;1501;;;Harjumaa;;Füüsiline isik;2;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1940;1501;;;Harjumaa;;Juriidiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1940;1501;;;Jõgevamaa;;Riigiasutus;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1940;1501;;;Pärnumaa;;Füüsiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;1999;;5;2;1940;1501;;;Raplamaa;;Füüsiline isik;1;6
M1;MAZDA;6;SEDAAN;2011;Bensiin kat.;;2488;;5;2;1930;1488;;;Harjumaa;;Füüsiline isik;1;6
M1;MAZDA;6;UNIVERSAAL;2011;Bensiin kat.;;1999;;5;2;2030;1561;;;Harjumaa;;Füüsiline isik;1;6
M1;MAZDA;6;UNIVERSAAL;2011;Bensiin kat.;;1999;;5;2;2030;1561;;;Harjumaa;;Juriidiline isik;1;6
M1;MAZDA;6;UNIVERSAAL;2011;Bensiin kat.;;1999;;5;2;2030;1561;;;Jõgevamaa;;Juriidiline isik;1;6
M1;MAZDA;6;UNIVERSAAL;2011;Diisel;;2184;;5;2;2145;1661;;;Viljandimaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;B 180;UNIVERSAAL;2011;Bensiin kat.;;1699;;5;2;1830;1370;;;Läänemaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;CLC 180 KOMPRESSOR;LUUKPÄRA;2011;Bensiin kat.;;1796;;4;2;1945;1495;;;Harjumaa;;Juriidiline isik;2;6
M1;MERCEDES-BENZ;CLS 320 CDI;SEDAAN;2011;Diisel;;2987;;4;2;2280;1815;;;Harjumaa;;Juriidiline isik;2;6
M1;MERCEDES-BENZ;CLS 350;SEDAAN;2011;Bensiin kat.;;3498;;4;2;2220;1735;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;E 250 CDI 4MATIC;UNIVERSAAL;2011;Diisel;;2143;;5;2;2505;1930;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;E 350 CDI;KUPEE;2011;Diisel;;2987;;4;2;2180;1730;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;E 350 CDI 4MATIC;SEDAAN;2011;Diisel;;2987;;5;2;2445;1900;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;GLK 220 CDI 4MATIC;UNIVERSAAL;2011;Diisel;;2143;;5;2;2440;1845;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;R 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;;2987;;5;2;2910;2310;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;SLK 280;LAHTINE;2011;Bensiin kat.;;2996;;2;2;1770;1475;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;SPRINTER 315 CDI;MAHTUNIVERSAAL;2011;Diisel;;2148;;9;2;3200;2520;;;Harjumaa;;Riigiasutus;1;6
M1;MERCEDES-BENZ;VIANO 2.2 CDI;MAHTUNIVERSAAL;2011;Diisel;;2143;;6;2;2800;2317;;;Pärnumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;VIANO 2.2 CDI;MAHTUNIVERSAAL;2011;Diisel;;2143;;7;2;3050;2455;;;Tartumaa;;Füüsiline isik;1;6
M1;MERCEDES-BENZ;VIANO 3.0 CDI;MAHTUNIVERSAAL;2011;Diisel;;2987;;7;2;3050;2256;;;Lääne-Virumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;VIANO 3.0 CDI;MAHTUNIVERSAAL;2011;Diisel;;2987;;8;2;3050;2419;;;Harjumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;VIANO 3.5;MAHTUNIVERSAAL;2011;Bensiin kat.;;3498;;7;2;3050;2309;;;Tartumaa;;Juriidiline isik;1;6
M1;MERCEDES-BENZ;VITO 113 CDI;MAHTUNIVERSAAL;2011;Diisel;;2143;;8;2;3050;2194;;;Põlvamaa;;Juriidiline isik;1;6
M1;MINI;COUNTRYMAN COOPER SD ALL4;UNIVERSAAL;2011;Diisel;;1995;;5;2;1880;1495;;;Harjumaa;;Juriidiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1359;;;Harjumaa;;Füüsiline isik;6;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1359;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1359;;;Järvamaa;;Füüsiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1360;;;Harjumaa;;Juriidiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1371;;;Harjumaa;;Füüsiline isik;2;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;;1590;;5;2;1870;1372;;;Harjumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Diisel;;1798;;5;2;2060;1614;;;Ida-Virumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Diisel;;1798;;5;2;2060;1614;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Diisel;;1798;;5;2;2060;1614;;;Saaremaa;;Füüsiline isik;1;6
M1;MITSUBISHI;COLT;LUUKPÄRA;2011;Bensiin kat.;;1332;;5;2;1435;1015;;;Harjumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;LANCER;LUUKPÄRA;2011;Bensiin kat.;;1590;;5;2;1800;1391;;;Harjumaa;;Juriidiline isik;1;6
M1;MITSUBISHI;LANCER;LUUKPÄRA;2011;Bensiin kat.;;1798;;5;2;1900;1489;;;Tartumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;LANCER;SEDAAN;2011;Bensiin kat.;;1798;;5;2;1940;1425;;;Läänemaa;;Juriidiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;5;2;2070;1626;;;Lääne-Virumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;5;2;2070;1626;;;Valgamaa;;Juriidiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;5;2;2070;1650;;;Harjumaa;;Juriidiline isik;3;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;5;2;2070;1650;;;Ida-Virumaa;;Juriidiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;7;2;2290;1725;;;Harjumaa;;Juriidiline isik;2;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;7;2;2290;1725;;;Lääne-Virumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;7;2;2290;1725;;;Pärnumaa;;Füüsiline isik;1;6
M1;MITSUBISHI;OUTLANDER;UNIVERSAAL;2011;Bensiin kat.;;2360;;7;2;2290;1725;;;Tartumaa;;Füüsiline isik;1;6
