Kategooria;Mark;Mudel;Keretüüp;Esm reg aasta;Mootori tüüp;Mootori võimsus;Mootori maht;CO2;Istekohti;Telgi kokku;Registrimass;Tühimass;Täismass;Värv;Maakond;Linn;Tüüp;Arv;Kuu
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;punane;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;punane;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;sinine;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2011;Bensiin kat.;77;1197;;;;;;;beeþ;Tartumaa;;;1;1
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2011;Diisel;132;1968;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2011;Diisel;55;1199;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2011;Diisel;55;1199;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;POLO;LUUKPÄRA;2011;Diisel;55;1199;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2011;Diisel;103;1968;;;;;;;pruun;Harjumaa;;;1;1
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2011;Diisel;103;1968;;;;;;;must;Ida-Virumaa;;;1;1
M1;VOLKSWAGEN;SHARAN;MAHTUNIVERSAAL;2011;Diisel;103;1968;;;;;;;must;Jõgevamaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;beeþ;Harjumaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;pruun;Tartumaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;125;1984;;;;;;;sinine;Harjumaa;;;1;1
M1;VOLKSWAGEN;TRANSPORTER KASTEN;SIHTOTSTARBELINE;2011;Diisel;103;1968;;;;;;;valge;Ida-Virumaa;;;1;1
M1;VOLVO;S40;SEDAAN;2011;Diisel;110;1984;;;;;;;must;Läänemaa;;;1;1
M1;VOLVO;S80;SEDAAN;2011;Bensiin kat.;224;2953;;;;;;;must;Harjumaa;;;1;1
M1;VOLVO;XC60;UNIVERSAAL;2011;Bensiin kat.;149;1999;;;;;;;punane;Järvamaa;;;1;1
M1;VOLVO;XC60;UNIVERSAAL;2011;Bensiin kat.;149;1999;;;;;;;punane;Viljandimaa;;;1;1
M1;VOLVO;XC60;UNIVERSAAL;2011;Diisel;120;1984;;;;;;;hall;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;hall;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;hall;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;hall;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;must;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;must;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;sinine;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;sinine;Harjumaa;;;1;1
M1;MITSUBISHI;ASX;UNIVERSAAL;2011;Bensiin kat.;86;1590;;;;;;;sinine;Harjumaa;;;1;1
M1;NISSAN;JUKE;LUUKPÄRA;2011;Bensiin kat.;140;1618;;;;;;;valge;Harjumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;84;1598;;;;;;;punane;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;84;1598;;;;;;;hõbedane;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;84;1598;;;;;;;hõbedane;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;84;1598;;;;;;;lilla;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;86;1598;;;;;;;must;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;86;1598;;;;;;;must;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;86;1598;;;;;;;sinine;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;LUUKPÄRA;2011;Bensiin kat.;86;1598;;;;;;;must;Tartumaa;;;1;1
M1;NISSAN;QASHQAI;UNIVERSAAL;2011;Bensiin kat.;104;1997;;;;;;;must;Tartumaa;;;1;1
M1;NISSAN;QASHQAI+2;LUUKPÄRA;2011;Diisel;110;1995;;;;;;;must;Tartumaa;;;1;1
M1;RENAULT;MEGANE SCENIC;MAHTUNIVERSAAL;2011;Diisel;81;1461;;;;;;;must;Harjumaa;;;1;1
M1;RENAULT;MEGANE SCENIC;MAHTUNIVERSAAL;2011;Diisel;81;1461;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;punane;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;must;Tartumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;77;1197;;;;;;;punane;Tartumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;90;1390;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;90;1390;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;90;1390;;;;;;;valge;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Bensiin kat.;90;1390;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF;LUUKPÄRA;2011;Diisel;66;1598;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2011;Bensiin kat.;77;1197;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;GOLF VARIANT;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2011;Diisel;132;1968;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2011;Diisel;132;1968;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;MULTIVAN;MAHTUNIVERSAAL;2011;Diisel;132;1968;;;;;;;must;Harjumaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;hall;Harjumaa;;;1;1
M1;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;90;1390;;;;;;;sinine;Harjumaa;;;1;1
M1G;BMW;X5;UNIVERSAAL;2011;Bensiin kat.;225;2979;;;;;;;pruun;Harjumaa;;;1;1
M1G;BMW;X5;UNIVERSAAL;2011;Diisel;225;2993;;;;;;;pruun;Harjumaa;;;1;1
M1G;BMW;X5;UNIVERSAAL;2011;Diisel;225;2993;;;;;;;must;Harjumaa;;;1;1
M1G;BMW;X5;UNIVERSAAL;2011;Diisel;225;2993;;;;;;;valge;Harjumaa;;;1;1
M1G;BMW;X6 XDRIVE 30D;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;hõbedane;Harjumaa;;;1;1
M1G;BMW;X6 XDRIVE 40D;UNIVERSAAL;2011;Diisel;225;2993;;;;;;;must;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;GL 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;195;2987;;;;;;;must;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;hall;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;must;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;must;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;pruun;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;tumehall;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;must;Harjumaa;;;1;1
M1G;NISSAN;PATHFINDER;MAHTUNIVERSAAL;2011;Diisel;140;2488;;;;;;;helehall;Harjumaa;;;1;1
M1G;NISSAN;X-TRAIL;MAHTUNIVERSAAL;2011;Bensiin kat.;104;1997;;;;;;;hall;Harjumaa;;;1;1
M1G;PORSCHE;CAYENNE S HYBRID;UNIVERSAAL;2011;Bensiin hübriid;245;2995;;;;;;;pruun;Harjumaa;;;1;1
M1G;SUZUKI;GRAND VITARA;UNIVERSAAL;2011;Bensiin kat.;124;2393;;;;;;;hall;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;127;2982;;;;;;;must;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;127;2982;;;;;;;valge;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;tumesinine;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;beeþ;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 200;MAHTUNIVERSAAL;2011;Diisel;210;4461;;;;;;;must;Harjumaa;;;1;1
M1G;VOLKSWAGEN;TIGUAN;UNIVERSAAL;2011;Bensiin kat.;110;1390;;;;;;;must;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;120;2400;;;;;;;sinine;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;punane;Harjumaa;;;1;1
M1G;VOLVO;XC90;MAHTUNIVERSAAL;2011;Diisel;147;2400;;;;;;;hall;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;must;Ida-Virumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;tumehall;Jõgevamaa;;;1;1
M1G;LAND ROVER;RANGE ROVER SPORT;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;valge;Lääne-Virumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;beeþ;Lääne-Virumaa;;;1;1
M1G;NISSAN;X-TRAIL;MAHTUNIVERSAAL;2011;Bensiin kat.;104;1997;;;;;;;must;Lääne-Virumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;hõbedane;Lääne-Virumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;MAHTUNIVERSAAL;2011;Diisel;140;2982;;;;;;;must;Pärnumaa;;;1;1
M1G;BMW;X5 XDRIVE 30D;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;hall;Tartumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;MAHTUNIVERSAAL;2011;Diisel;140;2982;;;;;;;hõbedane;Tartumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;127;2982;;;;;;;must;Tartumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;valge;Tartumaa;;;1;1
M1G;VOLKSWAGEN;TOUAREG;UNIVERSAAL;2011;Diisel;176;2967;;;;;;;hõbedane;Tartumaa;;;1;1
M1G;VOLVO;XC90;MAHTUNIVERSAAL;2011;Diisel;147;2400;;;;;;;must;Tartumaa;;;1;1
M1G;BMW;X6 XDRIVE 30D;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;must;Viljandimaa;;;1;1
M1G;AUDI;Q5;UNIVERSAAL;2011;Bensiin kat.;155;1984;;;;;;;lilla;Harjumaa;;;1;1
M1G;AUDI;Q7;UNIVERSAAL;2011;Diisel;176;2967;;;;;;;pruun;Tartumaa;;;1;1
M1G;BMW;X5;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;pruun;Harjumaa;;;1;1
M1G;BMW;X6 XDRIVE 30D;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;valge;Võrumaa;;;1;1
M1G;LAND ROVER;RANGE ROVER;UNIVERSAAL;2011;Diisel;230;4367;;;;;;;must;Harjumaa;;;1;1
M1G;LAND ROVER;RANGE ROVER SPORT;UNIVERSAAL;2011;Diisel;180;2993;;;;;;;valge;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;GL 450 CDI 4MATIC;UNIVERSAAL;2011;Diisel;225;3996;;;;;;;must;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;must;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 63 AMG;UNIVERSAAL;2011;Bensiin kat.;375;6208;;;;;;;pruun;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;beeþ;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;must;Harjumaa;;;1;1
M1G;MITSUBISHI;PAJERO;UNIVERSAAL;2011;Diisel;147;3200;;;;;;;must;Harjumaa;;;1;1
M1G;PORSCHE;CAYENNE TURBO;UNIVERSAAL;2011;Bensiin kat.;368;4806;;;;;;;must;Harjumaa;;;1;1
M1G;SUZUKI;JIMNY;UNIVERSAAL;2011;Bensiin kat.;63;1328;;;;;;;must;Järvamaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;MAHTUNIVERSAAL;2011;Diisel;127;2982;;;;;;;tumesinine;Jõgevamaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;MAHTUNIVERSAAL;2011;Diisel;140;2982;;;;;;;beeþ;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;tumehall;Saaremaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;tumehall;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;tumepunane;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;valge;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 150;UNIVERSAAL;2011;Diisel;140;2982;;;;;;;tumesinine;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 200;MAHTUNIVERSAAL;2011;Diisel;210;4461;;;;;;;roheline;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 200;MAHTUNIVERSAAL;2011;Diisel;210;4461;;;;;;;must;Harjumaa;;;1;1
M1G;TOYOTA;LAND CRUISER 200;MAHTUNIVERSAAL;2011;Diisel;210;4461;;;;;;;must;Võrumaa;;;1;1
M1G;VOLKSWAGEN;TOUAREG;UNIVERSAAL;2011;Diisel;176;2967;;;;;;;must;Võrumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Bensiin kat.;224;2953;;;;;;;pruun;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;120;2400;;;;;;;pruun;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;pruun;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;pruun;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;punane;Harjumaa;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;pruun;Määramata;;;1;1
M1G;VOLVO;XC60;UNIVERSAAL;2011;Diisel;151;2400;;;;;;;helehall;Viljandimaa;;;1;1
M1G;VOLVO;XC90;MAHTUNIVERSAAL;2011;Diisel;147;2400;;;;;;;pruun;Harjumaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;must;Saaremaa;;;1;1
M1G;MERCEDES-BENZ;ML 350 CDI 4MATIC;UNIVERSAAL;2011;Diisel;170;2987;;;;;;;valge;Saaremaa;;;1;1
M1;AUDI;A4 AVANT;UNIVERSAAL;2011;Diisel;105;1968;;;;;;;must;Harjumaa;;;1;2
M1;AUDI;A5 SPORTBACK;LUUKPÄRA;2011;Bensiin kat.;132;1984;;;;;;;pruun;Harjumaa;;;1;2
M1;BMW;520D;SEDAAN;2011;Diisel;135;1995;;;;;;;must;Harjumaa;;;1;2
M1;BMW;X1;UNIVERSAAL;2011;Bensiin;110;1995;;;;;;;must;Harjumaa;;;1;2
M1;BMW;X3 XDRIVE 35I;UNIVERSAAL;2011;Bensiin kat.;225;2979;;;;;;;valge;Harjumaa;;;1;2
M1;CHEVROLET;AVEO;SEDAAN;2011;Bensiin kat.;74;1399;;;;;;;hõbedane;Harjumaa;;;1;2
M1;CHEVROLET;CRUZE;SEDAAN;2011;Bensiin kat.;83;1598;;;;;;;tumepunane;Harjumaa;;;1;2
M1;CHEVROLET;CRUZE;SEDAAN;2011;Bensiin kat.;104;1796;;;;;;;sinine;Harjumaa;;;1;2
M1;CHEVROLET;ORLANDO;UNIVERSAAL;2011;Bensiin kat.;104;1796;;;;;;;punane;Harjumaa;;;1;2
M1;CHEVROLET;ORLANDO;UNIVERSAAL;2011;Bensiin kat.;104;1796;;;;;;;tumehall;Harjumaa;;;1;2
M1;CHEVROLET;ORLANDO;UNIVERSAAL;2011;Diisel;96;1998;;;;;;;must;Harjumaa;;;1;2
M1;CHEVROLET;ORLANDO;UNIVERSAAL;2011;Diisel;96;1998;;;;;;;must;Harjumaa;;;1;2
M1;CHEVROLET;ORLANDO;UNIVERSAAL;2011;Diisel;120;1998;;;;;;;hall;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Bensiin kat.;66;1587;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Bensiin kat.;66;1587;;;;;;;beeþ;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Bensiin kat.;66;1587;;;;;;;punane;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Bensiin kat.;88;1598;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Diisel;55;1560;;;;;;;punane;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Diisel;55;1560;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;MAHTUNIVERSAAL;2011;Diisel;66;1560;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;UNIVERSAAL;2011;Diisel;55;1560;;;;;;;punane;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;UNIVERSAAL;2011;Diisel;68;1560;;;;;;;hõbedane;Harjumaa;;;1;2
M1;CITROEN;BERLINGO;UNIVERSAAL;2011;Diisel;82;1560;;;;;;;beeþ;Harjumaa;;;1;2
M1;CITROEN;C3;LUUKPÄRA;2011;Diisel;50;1398;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;C4;LUUKPÄRA;2011;Bensiin kat.;88;1598;;;;;;;must;Harjumaa;;;1;2
M1;CITROEN;C4;LUUKPÄRA;2011;Bensiin kat.;88;1598;;;;;;;hall;Harjumaa;;;1;2
M1;CITROEN;C4;LUUKPÄRA;2011;Bensiin kat.;88;1598;;;;;;;must;Harjumaa;;;1;2
M1;CITROEN;C4;LUUKPÄRA;2011;Bensiin kat.;88;1598;;;;;;;must;Harjumaa;;;1;2
M1;CITROEN;C4 PICASSO;MAHTUNIVERSAAL;2011;Diisel;82;1560;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;C5;UNIVERSAAL;2011;Bensiin kat.;115;1598;;;;;;;valge;Harjumaa;;;1;2
M1;CITROEN;C5;UNIVERSAAL;2011;Diisel;120;1997;;;;;;;must;Harjumaa;;;1;2
M1;CITROEN;C-CROSSER;MAHTUNIVERSAAL;2011;Diisel;115;2179;;;;;;;beeþ;Harjumaa;;;1;2
M1;DACIA;DUSTER;UNIVERSAAL;2011;Bensiin kat.;77;1598;;;;;;;sinine;Harjumaa;;;1;2
M1;DODGE;NITRO;UNIVERSAAL;2011;Diisel;130;2777;;;;;;;must;Harjumaa;;;1;2
M1;FIAT;500;LUUKPÄRA;2011;Bensiin kat.;51;1242;;;;;;;valge;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Bensiin kat.;44;1242;;;;;;;sinine;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Bensiin kat.;44;1242;;;;;;;sinine;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Diisel;52;1399;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Diisel;52;1399;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Diisel;52;1399;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;FIESTA;LUUKPÄRA;2011;Diisel;52;1399;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;FOCUS;UNIVERSAAL;2011;Bensiin kat.;74;1596;;;;;;;hõbedane;Harjumaa;;;1;2
M1;FORD;FOCUS;UNIVERSAAL;2011;Bensiin kat.;74;1596;;;;;;;must;Harjumaa;;;1;2
M1;FORD;FOCUS;UNIVERSAAL;2011;Bensiin kat.;74;1596;;;;;;;tumehall;Harjumaa;;;1;2
M1;FORD;MONDEO;SEDAAN;2011;Bensiin kat.;107;1999;;;;;;;pruun;Harjumaa;;;1;2
M1;FORD;MONDEO;UNIVERSAAL;2011;Bensiin kat.;107;1999;;;;;;;hõbedane;Harjumaa;;;1;2
M1;FORD;MONDEO;UNIVERSAAL;2011;Bensiin kat.;107;1999;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;MONDEO;UNIVERSAAL;2011;Bensiin kat.;107;1999;;;;;;;punane;Harjumaa;;;1;2
M1;FORD;MONDEO;UNIVERSAAL;2011;Bensiin kat.;107;1999;;;;;;;valge;Harjumaa;;;1;2
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;115;1997;;;;;;;hõbedane;Harjumaa;;;1;2
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;115;1997;;;;;;;punane;Harjumaa;;;1;2
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;115;1997;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;ACCORD;SEDAAN;2011;Bensiin kat.;148;2354;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;115;1997;;;;;;;punane;Harjumaa;;;1;2
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;115;1997;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;148;2354;;;;;;;hõbedane;Harjumaa;;;1;2
M1;HONDA;ACCORD TOURER;MAHTUNIVERSAAL;2011;Bensiin kat.;148;2354;;;;;;;tumehall;Harjumaa;;;1;2
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;73;1339;;;;;;;beeþ;Harjumaa;;;1;2
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;103;1799;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;103;1799;;;;;;;pruun;Harjumaa;;;1;2
M1;HONDA;CIVIC;LUUKPÄRA;2011;Bensiin kat.;103;1799;;;;;;;punane;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;beeþ;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;hall;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;pruun;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;pruun;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;tumesinine;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;hall;Harjumaa;;;1;2
M1;HONDA;CIVIC;SEDAAN;2011;Bensiin kat.;103;1799;;;;;;;tumepunane;Harjumaa;;;1;2
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;110;1997;;;;;;;tumehall;Harjumaa;;;1;2
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;110;1997;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;110;1997;;;;;;;must;Harjumaa;;;1;2
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;110;1997;;;;;;;beeþ;Harjumaa;;;1;2
M1;HONDA;CR-V;MAHTUNIVERSAAL;2011;Bensiin kat.;110;1997;;;;;;;tumepruun;Harjumaa;;;1;2
